gene_name,multi_label,binary_label,binary_confidence,file_name
2020_QHH13-W1_bin.137.purify_k141_737021_1,other,defense,0.9997572302818298,2020_QHH13-W1_bin.137.purify_predictions.csv
2020_QHH13-W1_bin.137.purify_k141_740204_3,other,defense,0.9998964071273804,2020_QHH13-W1_bin.137.purify_predictions.csv
2020_QHH13-W1_bin.137.purify_k141_1583467_1,other,defense,0.9969102740287781,2020_QHH13-W1_bin.137.purify_predictions.csv
2020_QHH13-W1_bin.137.purify_k141_1594269_2,other,defense,0.9954891800880432,2020_QHH13-W1_bin.137.purify_predictions.csv
2020_QHH13-W1_bin.137.purify_k141_1769723_2,other,defense,0.9994637370109558,2020_QHH13-W1_bin.137.purify_predictions.csv
2020_QHH13-W1_bin.137.purify_k141_1833234_1,other,defense,0.9987536668777466,2020_QHH13-W1_bin.137.purify_predictions.csv
2019_bqzb-3_bin.16.purify_k141_52397_1,other,defense,0.9987015724182129,2019_bqzb-3_bin.16.purify_predictions.csv
2019_bqzb-3_bin.16.purify_k141_76267_1,other,defense,0.9997166991233826,2019_bqzb-3_bin.16.purify_predictions.csv
2019_bqzb-3_bin.16.purify_k141_371933_2,other,defense,0.9999878406524658,2019_bqzb-3_bin.16.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_66897_1,other,defense,0.9998210072517395,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_279430_1,other,defense,0.9996206760406494,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_604131_2,other,defense,0.9988129138946533,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_692805_3,other,defense,0.9995393753051758,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_985077_5,other,defense,0.9998501539230347,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1015539_3,other,defense,0.9996933937072754,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1125713_1,other,defense,0.9999934434890747,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1340492_3,other,defense,0.9999960660934448,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1400675_3,other,defense,0.995853066444397,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1420093_3,other,defense,0.9999946355819702,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1773875_3,other,defense,0.9939746260643005,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1849626_1,other,defense,0.9998816251754761,2020_QHH13-W1_bin.135.purify_predictions.csv
2020_QHH13-W1_bin.135.purify_k141_1916603_2,other,defense,0.9949736595153809,2020_QHH13-W1_bin.135.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_277_1,other,defense,0.9957327246665955,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_31702_1,other,defense,0.9996827840805054,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_67433_3,other,defense,0.9994010925292969,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_108013_2,other,defense,0.9999961853027344,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_177569_2,other,defense,0.9964518547058105,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_186964_2,other,defense,0.9999527931213379,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_186964_3,other,defense,0.9999918937683105,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_260401_1,other,defense,0.998188316822052,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_380832_1,other,defense,0.9977535605430603,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_429515_2,other,defense,0.9999643564224243,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-1_bin.5.purify_k141_442886_2,other,defense,0.9938610792160034,2019_bqzb-1_bin.5.purify_predictions.csv
2019_bqzb-3_bin.23.purify_k141_23037_1,other,defense,0.9999916553497314,2019_bqzb-3_bin.23.purify_predictions.csv
2019_bqzb-3_bin.23.purify_k141_28116_3,other,defense,0.9919122457504272,2019_bqzb-3_bin.23.purify_predictions.csv
2019_bqzb-3_bin.23.purify_k141_87354_2,other,defense,0.9997603297233582,2019_bqzb-3_bin.23.purify_predictions.csv
2019_bqzb-3_bin.23.purify_k141_198054_1,other,defense,0.9999611377716064,2019_bqzb-3_bin.23.purify_predictions.csv
2019_bqzb-3_bin.23.purify_k141_207845_2,other,defense,0.9985877275466919,2019_bqzb-3_bin.23.purify_predictions.csv
2020_QHH13-W1_bin.141.purify_k141_1607385_1,other,defense,0.999991774559021,2020_QHH13-W1_bin.141.purify_predictions.csv
2020_QHH13-W1_bin.141.purify_k141_1659994_1,other,defense,0.9929420948028564,2020_QHH13-W1_bin.141.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_7922_1,other,defense,0.9919593930244446,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_139030_3,other,defense,0.9995392560958862,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_152937_1,other,defense,0.9976416826248169,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_255896_1,other,defense,0.9999953508377075,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_268801_5,other,defense,0.9997603297233582,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_323584_3,other,defense,0.9999984502792358,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_354740_1,other,defense,0.9999972581863403,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_416814_1,other,defense,0.9999356269836426,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_419525_1,other,defense,0.9999972581863403,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_460430_1,other,defense,0.9999719858169556,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_471616_3,other,defense,0.9996397495269775,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.23.purify_k141_473827_3,other,defense,0.9998894929885864,2019_bqzb-1_bin.23.purify_predictions.csv
2019_bqzb-1_bin.8.purify_k141_15714_1,other,defense,0.9999330043792725,2019_bqzb-1_bin.8.purify_predictions.csv
2019_bqzb-1_bin.8.purify_k141_163837_1,other,defense,0.9963496923446655,2019_bqzb-1_bin.8.purify_predictions.csv
2019_bqzb-1_bin.8.purify_k141_174627_4,other,defense,0.9999769926071167,2019_bqzb-1_bin.8.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_25663_1,other,defense,0.9995678067207336,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_50436_1,other,defense,0.9998875856399536,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_54965_1,other,defense,0.9965044260025024,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_90571_1,other,defense,0.999559223651886,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_95915_1,other,defense,0.9997320771217346,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_123921_1,other,defense,0.9992932081222534,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_146551_9,other,defense,0.997130811214447,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_151250_1,other,defense,0.999984860420227,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_168738_2,other,defense,0.9969371557235718,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_170893_3,other,defense,0.9995318651199341,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_221127_1,other,defense,0.9997301697731018,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_287972_2,other,defense,0.9999959468841553,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_303860_1,other,defense,0.9999384880065918,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_333129_3,other,defense,0.9999598264694214,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_334904_1,other,defense,0.9999128580093384,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_339833_4,other,defense,0.9990719556808472,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-1_bin.24.purify_k141_362069_2,other,defense,0.9964660406112671,2019_bqzb-1_bin.24.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_4547_1,other,defense,0.9999949932098389,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_4889_5,other,defense,0.9997814297676086,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_131767_2,other,defense,0.9999947547912598,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_176063_1,other,defense,0.993681788444519,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_185240_3,other,defense,0.9969800114631653,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_221298_10,other,defense,0.9908912777900696,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_342752_9,other,defense,0.9979614019393921,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_343803_4,other,defense,0.9995716214179993,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_380456_5,other,defense,0.9997237324714661,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_426102_5,other,defense,0.9953371286392212,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_427069_3,other,defense,0.999625563621521,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_429485_3,other,defense,0.999630331993103,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_459593_5,other,defense,0.9966145157814026,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_459593_7,other,defense,0.9975245594978333,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_464437_4,other,defense,0.9999947547912598,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_488164_1,other,defense,0.9999959468841553,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_505396_1,other,defense,0.9996463060379028,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_550001_1,other,defense,0.9995303153991699,2019_bqzb-2_bin.7.purify_predictions.csv
2019_bqzb-2_bin.7.purify_k141_550455_3,other,defense,0.999563992023468,2019_bqzb-2_bin.7.purify_predictions.csv
2020_QHH13-W1_bin.25.purify_k141_587858_23,other,defense,0.9991839528083801,2020_QHH13-W1_bin.25.purify_predictions.csv
2020_QHH13-W1_bin.25.purify_k141_668271_1,other,defense,0.997975766658783,2020_QHH13-W1_bin.25.purify_predictions.csv
2020_QHH13-W1_bin.25.purify_k141_988422_1,other,defense,0.9999828338623047,2020_QHH13-W1_bin.25.purify_predictions.csv
2020_QHH13-W1_bin.25.purify_k141_1953257_22,other,defense,0.9944307208061218,2020_QHH13-W1_bin.25.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_673522_2,other,defense,0.9966481328010559,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_886953_5,other,defense,0.9999731779098511,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1013013_1,other,defense,0.9960822463035583,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1287930_3,other,defense,0.9988605976104736,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1444417_3,other,defense,0.9992455244064331,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1485585_13,other,defense,0.999423623085022,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1613336_5,other,defense,0.9955273270606995,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1826886_5,other,defense,0.9974125027656555,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.34.purify_k141_1826886_6,other,defense,0.9968101382255554,2020_QHH13-W1_bin.34.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_51762_3,other,defense,0.9985222220420837,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_116942_3,other,defense,0.9941965341567993,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_178817_1,other,defense,0.9998308420181274,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_711998_2,other,defense,0.9999816417694092,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_726008_1,other,defense,0.9999675750732422,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_1279854_10,other,defense,0.9999910593032837,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_1319453_4,other,defense,0.999725878238678,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_1319453_5,other,defense,0.9998694658279419,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_1602103_3,other,defense,0.9999845027923584,2020_QHH13-W1_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.37.purify_k141_1727899_4,other,defense,0.9952324032783508,2020_QHH13-W1_bin.37.purify_predictions.csv
2019_bqzb-1_bin.6.purify_k141_108191_1,other,defense,0.9999656677246094,2019_bqzb-1_bin.6.purify_predictions.csv
2019_bqzb-1_bin.6.purify_k141_201692_1,other,defense,0.9994401335716248,2019_bqzb-1_bin.6.purify_predictions.csv
2019_bqzb-1_bin.6.purify_k141_255214_7,other,defense,0.9994307160377502,2019_bqzb-1_bin.6.purify_predictions.csv
2019_bqzb-1_bin.6.purify_k141_338339_1,other,defense,0.9998612403869629,2019_bqzb-1_bin.6.purify_predictions.csv
2019_bqzb-1_bin.6.purify_k141_350526_6,other,defense,0.998988687992096,2019_bqzb-1_bin.6.purify_predictions.csv
2019_bqzb-1_bin.6.purify_k141_460786_8,other,defense,0.9988358616828918,2019_bqzb-1_bin.6.purify_predictions.csv
2019_bqzb-3_bin.33.purify_k141_154354_5,other,defense,0.9964373111724854,2019_bqzb-3_bin.33.purify_predictions.csv
2019_bqzb-3_bin.33.purify_k141_154354_6,other,defense,0.9915757775306702,2019_bqzb-3_bin.33.purify_predictions.csv
2019_bqzb-3_bin.33.purify_k141_345343_1,other,defense,0.9998056292533875,2019_bqzb-3_bin.33.purify_predictions.csv
2019_bqzb-3_bin.37.purify_k141_212929_1,other,defense,0.9957999587059021,2019_bqzb-3_bin.37.purify_predictions.csv
2019_bqzb-3_bin.37.purify_k141_288932_1,other,defense,0.9997339844703674,2019_bqzb-3_bin.37.purify_predictions.csv
2020_QHH13-W1_bin.14.purify_k141_17319_2,other,defense,0.991441011428833,2020_QHH13-W1_bin.14.purify_predictions.csv
2020_QHH13-W1_bin.14.purify_k141_1487584_1,other,defense,0.999964714050293,2020_QHH13-W1_bin.14.purify_predictions.csv
2019_bqzb-3_bin.32.purify_k141_29750_6,other,defense,0.9997921586036682,2019_bqzb-3_bin.32.purify_predictions.csv
2019_bqzb-3_bin.32.purify_k141_444132_1,other,defense,0.9982045888900757,2019_bqzb-3_bin.32.purify_predictions.csv
2019_bqzb-3_bin.39.purify_k141_392152_3,other,defense,0.9995731711387634,2019_bqzb-3_bin.39.purify_predictions.csv
2020_QHH13-W1_bin.146.purify_k141_1071245_1,other,defense,0.9960294961929321,2020_QHH13-W1_bin.146.purify_predictions.csv
2020_QHH13-W1_bin.146.purify_k141_1143366_3,other,defense,0.9944700002670288,2020_QHH13-W1_bin.146.purify_predictions.csv
2020_QHH13-W1_bin.146.purify_k141_1365930_9,other,defense,0.9994868040084839,2020_QHH13-W1_bin.146.purify_predictions.csv
2020_QHH13-W1_bin.15.purify_k141_552388_1,other,defense,0.9999743700027466,2020_QHH13-W1_bin.15.purify_predictions.csv
2020_QHH13-W1_bin.15.purify_k141_737603_2,other,defense,0.9999972581863403,2020_QHH13-W1_bin.15.purify_predictions.csv
2019_bqzb-3_bin.9.purify_k141_187935_4,other,defense,0.999964714050293,2019_bqzb-3_bin.9.purify_predictions.csv
2019_bqzb-3_bin.9.purify_k141_330707_5,other,defense,0.9984325766563416,2019_bqzb-3_bin.9.purify_predictions.csv
2020_QHH13-W1_bin.1.purify_k141_103229_8,other,defense,0.9998844861984253,2020_QHH13-W1_bin.1.purify_predictions.csv
2020_QHH13-W1_bin.1.purify_k141_860151_1,other,defense,0.9995450377464294,2020_QHH13-W1_bin.1.purify_predictions.csv
2019_bqzb-4_bin.11.purify_k141_298305_3,other,defense,0.999515175819397,2019_bqzb-4_bin.11.purify_predictions.csv
2020_QHH13-W1_bin.16.purify_k141_307694_5,other,defense,0.9999991655349731,2020_QHH13-W1_bin.16.purify_predictions.csv
2020_QHH13-W1_bin.16.purify_k141_640685_8,other,defense,0.9999905824661255,2020_QHH13-W1_bin.16.purify_predictions.csv
2019_bqzb-2_bin.32.purify_k141_223020_3,other,defense,0.9901014566421509,2019_bqzb-2_bin.32.purify_predictions.csv
2019_bqzb-2_bin.20.purify_k141_198577_6,other,defense,0.993409276008606,2019_bqzb-2_bin.20.purify_predictions.csv
2019_bqzb-3_bin.26.purify_k141_59835_1,other,defense,0.9971235394477844,2019_bqzb-3_bin.26.purify_predictions.csv
2019_bqzb-3_bin.26.purify_k141_339112_8,other,defense,0.9987099170684814,2019_bqzb-3_bin.26.purify_predictions.csv
2019_bqzb-3_bin.26.purify_k141_339112_9,other,defense,0.9997294545173645,2019_bqzb-3_bin.26.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_27286_3,other,defense,0.9991421699523926,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_248109_4,other,defense,0.9985862970352173,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_279972_3,other,defense,0.999975323677063,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_358077_1,other,defense,0.9999947547912598,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_635735_3,other,defense,0.9984691739082336,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_672584_9,other,defense,0.9998189806938171,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_672584_10,other,defense,0.9999456405639648,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_686774_4,other,defense,0.9995623230934143,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_733942_7,other,defense,0.9999972581863403,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_893989_3,other,defense,0.9964359998703003,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_1201249_1,other,defense,0.9998849630355835,2020_QHH13-W1_bin.144.purify_predictions.csv
2020_QHH13-W1_bin.144.purify_k141_1252212_4,other,defense,0.9999047517776489,2020_QHH13-W1_bin.144.purify_predictions.csv
2019_bqzb-4_bin.12.purify_k141_103590_1,other,defense,0.9996545314788818,2019_bqzb-4_bin.12.purify_predictions.csv
2019_bqzb-4_bin.12.purify_k141_248706_2,other,defense,0.9999765157699585,2019_bqzb-4_bin.12.purify_predictions.csv
2019_bqzb-4_bin.12.purify_k141_429204_1,other,defense,0.9993768334388733,2019_bqzb-4_bin.12.purify_predictions.csv
2019_bqzb-2_bin.28.purify_k141_252643_3,other,defense,0.9968523383140564,2019_bqzb-2_bin.28.purify_predictions.csv
2019_bqzb-2_bin.28.purify_k141_252643_4,other,defense,0.9992963075637817,2019_bqzb-2_bin.28.purify_predictions.csv
2019_bqzb-2_bin.36.purify_k141_60093_11,other,defense,0.9942933320999146,2019_bqzb-2_bin.36.purify_predictions.csv
2019_bqzb-3_bin.28.purify_k141_107637_3,other,defense,0.9957759976387024,2019_bqzb-3_bin.28.purify_predictions.csv
2019_bqzb-3_bin.28.purify_k141_297443_2,other,defense,0.9999133348464966,2019_bqzb-3_bin.28.purify_predictions.csv
2019_bqzb-3_bin.28.purify_k141_329617_1,other,defense,0.9961567521095276,2019_bqzb-3_bin.28.purify_predictions.csv
