gene_name,multi_label,binary_label,binary_confidence,file_name
202009TB-N11_bin.50.purify_k141_2492467_5,other,defense,0.9996395111083984,202009TB-N11_bin.50.purify_predictions.csv
202009TB-N11_bin.50.purify_k141_2554449_1,other,defense,0.999376118183136,202009TB-N11_bin.50.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_28072_4,other,defense,0.9994702935218812,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_83235_2,other,defense,0.9999849796295166,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_91699_1,other,defense,0.9999183416366576,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_387779_6,other,defense,0.99994695186615,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_408887_3,other,defense,0.9955273270606996,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_645519_16,other,defense,0.998582124710083,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_1614898_4,other,defense,0.9943490624427797,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_1828656_5,other,defense,0.9995204210281372,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_2166711_4,other,defense,0.9999898672103882,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_2507457_5,other,defense,0.9988937973976136,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_2779389_7,other,defense,0.9970828890800476,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.5.purify_k141_2800052_1,other,defense,0.9993721842765808,CN-B-S-N1_bin.5.purify_predictions.csv
CN-B-S-N1_bin.40.purify_k141_303453_1,other,defense,0.9999768733978271,CN-B-S-N1_bin.40.purify_predictions.csv
CN-B-S-N1_bin.40.purify_k141_1476490_1,other,defense,0.9956570863723756,CN-B-S-N1_bin.40.purify_predictions.csv
CN-B-S-N1_bin.3.purify_k141_907761_2,other,defense,0.9996073842048644,CN-B-S-N1_bin.3.purify_predictions.csv
CN-B-S-N1_bin.3.purify_k141_912715_6,other,defense,0.9995858073234558,CN-B-S-N1_bin.3.purify_predictions.csv
CN-B-S-N1_bin.3.purify_k141_1269809_3,other,defense,0.9992952346801758,CN-B-S-N1_bin.3.purify_predictions.csv
CN-B-S-N1_bin.3.purify_k141_2177224_2,other,defense,0.9999443292617798,CN-B-S-N1_bin.3.purify_predictions.csv
202009TB-N11_bin.55.purify_k141_1953967_2,other,defense,0.9999428987503052,202009TB-N11_bin.55.purify_predictions.csv
202009TB-N10_bin.49.purify_k141_482829_1,other,defense,0.9998825788497924,202009TB-N10_bin.49.purify_predictions.csv
202009TB-N10_bin.49.purify_k141_1319979_7,other,defense,0.9992792010307312,202009TB-N10_bin.49.purify_predictions.csv
202009TB-N10_bin.49.purify_k141_1319979_9,other,defense,0.9999972581863404,202009TB-N10_bin.49.purify_predictions.csv
202009TB-N10_bin.49.purify_k141_1561554_1,other,defense,0.9952751398086548,202009TB-N10_bin.49.purify_predictions.csv
202009TB-N10_bin.53.purify_k141_839344_1,other,defense,0.9999942779541016,202009TB-N10_bin.53.purify_predictions.csv
202009TB-N10_bin.53.purify_k141_1060351_1,other,defense,0.9999150037765504,202009TB-N10_bin.53.purify_predictions.csv
202009TB-N11_bin.5.purify_k141_148455_2,other,defense,0.998427152633667,202009TB-N11_bin.5.purify_predictions.csv
202009TB-N11_bin.5.purify_k141_1704281_6,other,defense,0.9980736970901488,202009TB-N11_bin.5.purify_predictions.csv
202009TB-N11_bin.5.purify_k141_2497102_2,other,defense,0.9999655485153198,202009TB-N11_bin.5.purify_predictions.csv
202009TB-N11_bin.5.purify_k141_2543570_2,other,defense,0.9992849230766296,202009TB-N11_bin.5.purify_predictions.csv
202009TB-N10_bin.66.purify_k141_693093_1,other,defense,0.9999058246612548,202009TB-N10_bin.66.purify_predictions.csv
202009TB-N10_bin.62.purify_k141_83325_1,other,defense,0.9999991655349731,202009TB-N10_bin.62.purify_predictions.csv
